id,date,value,method,abc6,abc6Value,abc9,abc9Value,abc12,abc12Value,xyz6,xyz9,xyz12
ComfortTac,2020-08-01,27834,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2020-09-01,27409,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2020-10-01,23191,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2020-11-01,27102,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2020-12-01,26050,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2021-01-01,21824,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2021-02-01,14741,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2021-03-01,21694,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2021-04-01,20353,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2021-05-01,17153,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2021-06-01,17197,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2021-07-01,12781,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2021-08-01,12316,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2021-09-01,12449,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2021-10-01,13612,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2021-11-01,15252,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2021-12-01,17813,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2022-01-01,13620,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2022-02-01,11868,,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2022-03-01,11570,iCUE1,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2022-04-01,10645,iCUE1,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2022-05-01,10362,iCUE1,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2022-06-01,13055,iCUE1,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2022-07-01,12348,iCUE1,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2022-08-01,12556,iCUE1,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2022-09-01,12348,iCUE1,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2022-10-01,12314,iCUE1,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2022-11-01,12569,iCUE1,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2022-12-01,13433,iCUE1,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2023-01-01,12757,iCUE1,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2023-02-01,10370,iCUE1,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2023-03-01,12736,iCUE1,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2023-04-01,11597,iCUE1,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2023-05-01,11185,iCUE1,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2023-06-01,13979,iCUE1,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2023-07-01,13127,iCUE1,C,84614,C,126908,C,186108,x,x,x
ComfortTac,2023-08-01,13262,iCUE1,C,84614,C,126908,C,186108,x,x,x
GLS Audio,2019-02-01,24000,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2019-03-01,32507,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2019-04-01,30435,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2019-05-01,27346,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2019-06-01,25689,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2019-07-01,28432,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2019-08-01,29067,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2019-09-01,27953,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2019-10-01,28924,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2019-11-01,31238,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2019-12-01,41053,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2020-01-01,35203,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2020-02-01,31204,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2020-03-01,24119,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2020-04-01,27737,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2020-05-01,35808,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2020-06-01,25615,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2020-07-01,29691,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2020-08-01,32286,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2020-09-01,25062,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2020-10-01,20827,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2020-11-01,17368,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2020-12-01,20086,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2021-01-01,18975,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2021-02-01,15516,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2021-03-01,22516,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2021-04-01,25888,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2021-05-01,26746,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2021-06-01,22578,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2021-07-01,14467,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2021-08-01,13141,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2021-09-01,8195,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2021-10-01,6405,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2021-11-01,7299,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2021-12-01,12483,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2022-01-01,11791,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2022-02-01,12871,,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2022-03-01,11692,iCUE1,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2022-04-01,12412,iCUE1,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2022-05-01,12255,iCUE1,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2022-06-01,10073,iCUE1,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2022-07-01,9540,iCUE1,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2022-08-01,9272,iCUE1,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2022-09-01,8633,iCUE1,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2022-10-01,8074,iCUE1,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2022-11-01,7872,iCUE1,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2022-12-01,8280,iCUE1,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2023-01-01,8011,iCUE1,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2023-02-01,7672,iCUE1,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2023-03-01,8150,iCUE1,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2023-04-01,8878,iCUE1,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2023-05-01,8986,iCUE1,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2023-06-01,7561,iCUE1,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2023-07-01,7322,iCUE1,C,59044,C,109230,C,184380,x,y,y
GLS Audio,2023-08-01,7267,iCUE1,C,59044,C,109230,C,184380,x,y,y
UltraBlock,2019-02-01,8348,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2019-03-01,7857,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2019-04-01,7738,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2019-05-01,9619,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2019-06-01,10393,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2019-07-01,10080,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2019-08-01,10089,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2019-09-01,7872,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2019-10-01,7820,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2019-11-01,8012,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2019-12-01,9285,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2020-01-01,11518,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2020-02-01,8249,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2020-03-01,9597,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2020-04-01,14672,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2020-05-01,16385,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2020-06-01,18508,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2020-07-01,16697,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2020-08-01,17419,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2020-09-01,23444,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2020-10-01,18554,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2020-11-01,15573,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2020-12-01,10975,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2021-01-01,14791,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2021-02-01,9940,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2021-03-01,13901,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2021-04-01,13895,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2021-05-01,25593,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2021-06-01,40667,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2021-07-01,17423,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2021-08-01,13874,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2021-09-01,7723,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2021-10-01,13364,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2021-11-01,15416,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2021-12-01,4924,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2022-01-01,6254,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2022-02-01,7317,,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2022-03-01,12484,iCUE1,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2022-04-01,13979,iCUE1,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2022-05-01,16148,iCUE1,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2022-06-01,19744,iCUE1,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2022-07-01,15147,iCUE1,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2022-08-01,14756,iCUE1,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2022-09-01,14688,iCUE1,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2022-10-01,14763,iCUE1,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2022-11-01,14816,iCUE1,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2022-12-01,10745,iCUE1,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2023-01-01,13903,iCUE1,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2023-02-01,9768,iCUE1,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2023-03-01,13296,iCUE1,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2023-04-01,14790,iCUE1,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2023-05-01,16985,iCUE1,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2023-06-01,20658,iCUE1,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2023-07-01,15774,iCUE1,C,54998,C,126962,C,180351,y,z,z
UltraBlock,2023-08-01,15302,iCUE1,C,54998,C,126962,C,180351,y,z,z
Harperton Direct,2019-02-01,3,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2019-03-01,20,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2019-04-01,14,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2019-05-01,11,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2019-06-01,13,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2019-07-01,32,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2019-08-01,5879,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2019-09-01,11827,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2019-10-01,9318,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2019-11-01,12227,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2019-12-01,15451,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2020-01-01,12718,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2020-02-01,11039,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2020-03-01,15482,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2020-04-01,18142,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2020-05-01,12436,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2020-06-01,10814,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2020-07-01,8850,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2020-08-01,8793,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2020-09-01,8662,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2020-10-01,12192,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2020-11-01,12423,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2020-12-01,14650,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2021-01-01,6886,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2021-02-01,6462,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2021-03-01,8300,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2021-04-01,8099,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2021-05-01,10635,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2021-06-01,19358,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2021-07-01,18659,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2021-08-01,20652,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2021-09-01,7931,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2021-10-01,12708,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2021-11-01,19167,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2021-12-01,21642,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2022-01-01,13870,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2022-02-01,12051,,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2022-03-01,14887,iCUE1,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2022-04-01,15779,iCUE1,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2022-05-01,15005,iCUE1,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2022-06-01,16676,iCUE1,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2022-07-01,16632,iCUE1,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2022-08-01,17405,iCUE1,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2022-09-01,16614,iCUE1,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2022-10-01,18003,iCUE1,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2022-11-01,21995,iCUE1,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2022-12-01,27091,iCUE1,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2023-01-01,17931,iCUE1,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2023-02-01,15580,iCUE1,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2023-03-01,16704,iCUE1,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2023-04-01,17484,iCUE1,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2023-05-01,16441,iCUE1,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2023-06-01,18094,iCUE1,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2023-07-01,17890,iCUE1,C,87369,C,146038,C,173072,y,x,y
Harperton Direct,2023-08-01,18578,iCUE1,C,87369,C,146038,C,173072,y,x,y
Sdara,2019-02-01,10148,,C,51330,C,109995,C,172850,y,y,y
Sdara,2019-03-01,11406,,C,51330,C,109995,C,172850,y,y,y
Sdara,2019-04-01,10381,,C,51330,C,109995,C,172850,y,y,y
Sdara,2019-05-01,12388,,C,51330,C,109995,C,172850,y,y,y
Sdara,2019-06-01,9582,,C,51330,C,109995,C,172850,y,y,y
Sdara,2019-07-01,9864,,C,51330,C,109995,C,172850,y,y,y
Sdara,2019-08-01,9048,,C,51330,C,109995,C,172850,y,y,y
Sdara,2019-09-01,12508,,C,51330,C,109995,C,172850,y,y,y
Sdara,2019-10-01,15805,,C,51330,C,109995,C,172850,y,y,y
Sdara,2019-11-01,16205,,C,51330,C,109995,C,172850,y,y,y
Sdara,2019-12-01,21590,,C,51330,C,109995,C,172850,y,y,y
Sdara,2020-01-01,23501,,C,51330,C,109995,C,172850,y,y,y
Sdara,2020-02-01,20797,,C,51330,C,109995,C,172850,y,y,y
Sdara,2020-03-01,15921,,C,51330,C,109995,C,172850,y,y,y
Sdara,2020-04-01,28074,,C,51330,C,109995,C,172850,y,y,y
Sdara,2020-05-01,37962,,C,51330,C,109995,C,172850,y,y,y
Sdara,2020-06-01,24572,,C,51330,C,109995,C,172850,y,y,y
Sdara,2020-07-01,25097,,C,51330,C,109995,C,172850,y,y,y
Sdara,2020-08-01,24255,,C,51330,C,109995,C,172850,y,y,y
Sdara,2020-09-01,12743,,C,51330,C,109995,C,172850,y,y,y
Sdara,2020-10-01,17365,,C,51330,C,109995,C,172850,y,y,y
Sdara,2020-11-01,24690,,C,51330,C,109995,C,172850,y,y,y
Sdara,2020-12-01,28718,,C,51330,C,109995,C,172850,y,y,y
Sdara,2021-01-01,23853,,C,51330,C,109995,C,172850,y,y,y
Sdara,2021-02-01,20434,,C,51330,C,109995,C,172850,y,y,y
Sdara,2021-03-01,21738,,C,51330,C,109995,C,172850,y,y,y
Sdara,2021-04-01,18423,,C,51330,C,109995,C,172850,y,y,y
Sdara,2021-05-01,22694,,C,51330,C,109995,C,172850,y,y,y
Sdara,2021-06-01,21141,,C,51330,C,109995,C,172850,y,y,y
Sdara,2021-07-01,18365,,C,51330,C,109995,C,172850,y,y,y
Sdara,2021-08-01,19159,,C,51330,C,109995,C,172850,y,y,y
Sdara,2021-09-01,5572,,C,51330,C,109995,C,172850,y,y,y
Sdara,2021-10-01,3824,,C,51330,C,109995,C,172850,y,y,y
Sdara,2021-11-01,4093,,C,51330,C,109995,C,172850,y,y,y
Sdara,2021-12-01,7573,,C,51330,C,109995,C,172850,y,y,y
Sdara,2022-01-01,13896,,C,51330,C,109995,C,172850,y,y,y
Sdara,2022-02-01,16372,,C,51330,C,109995,C,172850,y,y,y
Sdara,2022-03-01,13097,iCUE1,C,51330,C,109995,C,172850,y,y,y
Sdara,2022-04-01,13442,iCUE1,C,51330,C,109995,C,172850,y,y,y
Sdara,2022-05-01,15509,iCUE1,C,51330,C,109995,C,172850,y,y,y
Sdara,2022-06-01,13356,iCUE1,C,51330,C,109995,C,172850,y,y,y
Sdara,2022-07-01,13267,iCUE1,C,51330,C,109995,C,172850,y,y,y
Sdara,2022-08-01,13253,iCUE1,C,51330,C,109995,C,172850,y,y,y
Sdara,2022-09-01,8844,iCUE1,C,51330,C,109995,C,172850,y,y,y
Sdara,2022-10-01,11406,iCUE1,C,51330,C,109995,C,172850,y,y,y
Sdara,2022-11-01,12914,iCUE1,C,51330,C,109995,C,172850,y,y,y
Sdara,2022-12-01,13527,iCUE1,C,51330,C,109995,C,172850,y,y,y
Sdara,2023-01-01,14287,iCUE1,C,51330,C,109995,C,172850,y,y,y
Sdara,2023-02-01,13254,iCUE1,C,51330,C,109995,C,172850,y,y,y
Sdara,2023-03-01,13157,iCUE1,C,51330,C,109995,C,172850,y,y,y
Sdara,2023-04-01,13498,iCUE1,C,51330,C,109995,C,172850,y,y,y
Sdara,2023-05-01,15566,iCUE1,C,51330,C,109995,C,172850,y,y,y
Sdara,2023-06-01,13400,iCUE1,C,51330,C,109995,C,172850,y,y,y
Sdara,2023-07-01,13307,iCUE1,C,51330,C,109995,C,172850,y,y,y
Sdara,2023-08-01,13289,iCUE1,C,51330,C,109995,C,172850,y,y,y
Coffee Gator,2019-02-01,20307,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2019-03-01,19107,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2019-04-01,18130,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2019-05-01,17475,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2019-06-01,25580,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2019-07-01,21685,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2019-08-01,19613,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2019-09-01,19512,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2019-10-01,19438,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2019-11-01,26663,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2019-12-01,46986,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2020-01-01,26360,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2020-02-01,21577,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2020-03-01,17935,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2020-04-01,20026,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2020-05-01,20381,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2020-06-01,22322,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2020-07-01,19780,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2020-08-01,17670,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2020-09-01,13272,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2020-10-01,10511,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2020-11-01,15017,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2020-12-01,23180,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2021-01-01,10169,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2021-02-01,9822,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2021-03-01,11146,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2021-04-01,11351,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2021-05-01,10666,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2021-06-01,13694,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2021-07-01,10072,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2021-08-01,10983,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2021-09-01,12694,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2021-10-01,8935,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2021-11-01,23902,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2021-12-01,25873,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2022-01-01,15167,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2022-02-01,15584,,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2022-03-01,14283,iCUE1,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2022-04-01,14288,iCUE1,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2022-05-01,13948,iCUE1,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2022-06-01,14855,iCUE1,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2022-07-01,13969,iCUE1,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2022-08-01,13327,iCUE1,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2022-09-01,12513,iCUE1,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2022-10-01,11281,iCUE1,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2022-11-01,14749,iCUE1,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2022-12-01,20064,iCUE1,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2023-01-01,13227,iCUE1,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2023-02-01,12992,iCUE1,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2023-03-01,12541,iCUE1,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2023-04-01,12692,iCUE1,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2023-05-01,12524,iCUE1,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2023-06-01,13470,iCUE1,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2023-07-01,12781,iCUE1,C,102155,C,136904,C,170067,y,y,y
Coffee Gator,2023-08-01,12295,iCUE1,C,102155,C,136904,C,170067,y,y,y
EEZ-Y,2019-02-01,14379,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2019-03-01,11167,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2019-04-01,11960,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2019-05-01,13130,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2019-06-01,7536,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2019-07-01,10983,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2019-08-01,10881,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2019-09-01,9034,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2019-10-01,10808,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2019-11-01,8342,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2019-12-01,15705,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2020-01-01,7749,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2020-02-01,10537,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2020-03-01,8369,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2020-04-01,4228,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2020-05-01,5438,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2020-06-01,5582,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2020-07-01,3854,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2020-08-01,8512,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2020-09-01,13367,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2020-10-01,14721,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2020-11-01,11825,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2020-12-01,11937,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2021-01-01,4255,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2021-02-01,540,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2021-03-01,4071,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2021-04-01,7752,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2021-05-01,14311,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2021-06-01,20783,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2021-07-01,11705,,C,99467,C,143432,C,169566,y,y,y
EEZ-Y,2021-08-01,11477,,C,99467,C,143432,C,169566,y,y,y
